keyword,type,date,index,province,year
财神,pc,2011-09-30,0,上海,2011
财神,pc,2011-10-01,63,上海,2011
财神,pc,2011-10-02,78,上海,2011
财神,pc,2011-10-03,83,上海,2011
财神,pc,2011-10-04,68,上海,2011
财神,pc,2011-10-05,74,上海,2011
财神,pc,2011-10-06,74,上海,2011
财神,pc,2011-10-07,78,上海,2011
财神,pc,2011-10-08,78,上海,2011
财神,pc,2011-10-09,80,上海,2011
财神,pc,2011-10-10,68,上海,2011
财神,pc,2011-10-11,91,上海,2011
财神,pc,2011-10-12,80,上海,2011
财神,pc,2011-10-13,76,上海,2011
财神,pc,2011-10-14,68,上海,2011
财神,pc,2011-10-15,74,上海,2011
财神,pc,2011-10-16,83,上海,2011
财神,pc,2011-10-17,80,上海,2011
财神,pc,2011-10-18,74,上海,2011
财神,pc,2011-10-19,78,上海,2011
财神,pc,2011-10-20,66,上海,2011
财神,pc,2011-10-21,85,上海,2011
财神,pc,2011-10-22,68,上海,2011
财神,pc,2011-10-23,64,上海,2011
财神,pc,2011-10-24,68,上海,2011
财神,pc,2011-10-25,78,上海,2011
财神,pc,2011-10-26,70,上海,2011
财神,pc,2011-10-27,72,上海,2011
财神,pc,2011-10-28,78,上海,2011
财神,wise,2011-01-01,0,上海,2011
财神,wise,2011-01-02,0,上海,2011
财神,wise,2011-01-03,0,上海,2011
财神,wise,2011-01-04,0,上海,2011
财神,wise,2011-01-05,0,上海,2011
财神,wise,2011-01-06,0,上海,2011
财神,wise,2011-01-07,0,上海,2011
财神,wise,2011-01-08,0,上海,2011
财神,wise,2011-01-09,0,上海,2011
财神,wise,2011-01-10,0,上海,2011
财神,wise,2011-01-11,0,上海,2011
财神,wise,2011-01-12,0,上海,2011
财神,wise,2011-01-13,0,上海,2011
财神,wise,2011-01-14,0,上海,2011
财神,wise,2011-01-15,0,上海,2011
财神,wise,2011-01-16,0,上海,2011
财神,wise,2011-01-17,0,上海,2011
财神,wise,2011-01-18,0,上海,2011
财神,wise,2011-01-19,0,上海,2011
财神,wise,2011-01-20,0,上海,2011
财神,wise,2011-01-21,0,上海,2011
财神,wise,2011-01-22,0,上海,2011
财神,wise,2011-01-23,0,上海,2011
财神,wise,2011-01-24,0,上海,2011
财神,wise,2011-01-25,0,上海,2011
财神,wise,2011-01-26,0,上海,2011
财神,wise,2011-01-27,0,上海,2011
财神,wise,2011-01-28,0,上海,2011
财神,wise,2011-01-29,0,上海,2011
财神,wise,2011-01-30,0,上海,2011
财神,wise,2011-01-31,0,上海,2011
财神,wise,2011-02-01,0,上海,2011
财神,wise,2011-02-02,0,上海,2011
财神,wise,2011-02-03,0,上海,2011
财神,wise,2011-02-04,0,上海,2011
财神,wise,2011-02-05,0,上海,2011
财神,wise,2011-02-06,0,上海,2011
财神,wise,2011-02-07,0,上海,2011
财神,wise,2011-02-08,0,上海,2011
财神,wise,2011-02-09,0,上海,2011
财神,wise,2011-02-10,0,上海,2011
财神,wise,2011-02-11,0,上海,2011
财神,wise,2011-02-12,0,上海,2011
财神,wise,2011-02-13,0,上海,2011
财神,wise,2011-02-14,0,上海,2011
财神,wise,2011-02-15,0,上海,2011
财神,wise,2011-02-16,0,上海,2011
财神,wise,2011-02-17,0,上海,2011
财神,wise,2011-02-18,0,上海,2011
财神,wise,2011-02-19,0,上海,2011
财神,wise,2011-02-20,0,上海,2011
财神,wise,2011-02-21,0,上海,2011
财神,wise,2011-02-22,0,上海,2011
财神,wise,2011-02-23,0,上海,2011
财神,wise,2011-02-24,0,上海,2011
财神,wise,2011-02-25,0,上海,2011
财神,wise,2011-02-26,0,上海,2011
财神,wise,2011-02-27,0,上海,2011
财神,wise,2011-02-28,0,上海,2011
财神,wise,2011-03-01,0,上海,2011
财神,wise,2011-03-02,0,上海,2011
财神,wise,2011-03-03,0,上海,2011
财神,wise,2011-03-04,0,上海,2011
财神,wise,2011-03-05,0,上海,2011
财神,wise,2011-03-06,0,上海,2011
财神,wise,2011-03-07,0,上海,2011
财神,wise,2011-03-08,0,上海,2011
财神,wise,2011-03-09,0,上海,2011
财神,wise,2011-03-10,0,上海,2011
财神,wise,2011-03-11,0,上海,2011
财神,wise,2011-03-12,0,上海,2011
财神,wise,2011-03-13,0,上海,2011
财神,wise,2011-03-14,0,上海,2011
财神,wise,2011-03-15,0,上海,2011
